user_name,user_city,comment,praise,date,sentiment
-a零忆-,河南,你的离开成了压死我的最后一根稻草.情绪上头的时候除了崩溃还是崩溃.爱的第一页陪伴 爱的最后一页诋毁.其实每次擦肩而过 我都会悄悄回过头.我宁愿一身烟味也不愿意满眼泪水.曾经许下的誓言终究成了记忆中的谎言.,0,2024-10-19 14:48:00,0.9999422916165279
-a零忆-,河南,伤口在自己身上你又怎么会知道我的痛.你忽明忽暗的情绪让我很累.让我哭的不是文案是那段经历.片刻的幸福让我窒息.誓言再好承诺再多也抵不过永远的陪伴.心软买教训.,0,2024-10-19 14:46:52,0.9999978554496304
-a零忆-,河南,一边说释怀一边又掉眼泪真奇怪.痛到窒息凌晨的夜属于眼泪.恨你为什么看不到我的情绪.我痛所有委屈我都咽在心里只字不提.时间是回忆的刀时间越长刀疤越深.誓言都会作假唯有眼泪不会说谎.,0,2024-10-19 14:45:29,0.9995153568782265
-a零忆-,河南,你总伪装自己不痛你总笑着逞强.所有痛和累一笔勾销你不珍惜我自认倒霉.嘴硬的惩罚是永远痛失的爱.听歌沉默是我逃避今天不开心的方法.如果情绪有天气那我愿意一直呆在雨天.泪失禁我致命的弱点.,0,2024-10-19 14:44:13,0.9999993149400953
-a零忆-,河南,倒数日我没删 你的账号我反复看.誓言成冰你我无缘.我想有一瓶药能止住我所有的痛苦.无法共鸣那我就独自承受悲痛.难过的不是离别而是冰冷的回忆.或许是眼泪让我看清了我们的距离.,0,2024-10-19 14:42:56,0.9999523252387669
傲娇的怪怪,广东,明天就忘记你 每天的明天,0,2024-10-19 14:02:14,0.23466064645674567
秋劫时雨,浙江,我什么身份都没有[流泪]但是还是好想他啊,0,2024-10-19 13:33:57,0.752077357979874
自由_L3ce,四川,有我喜欢你就够了,0,2024-10-19 12:54:52,0.8243601245904825
染恋701,广东,我们曾彻夜长谈 如今却没机会互道晚安.,0,2024-10-19 12:39:40,0.9784465828532889
Ay谢浔,四川,相遇是注定  眼泪是教训,0,2024-10-19 12:39:35,0.9930818840633596
残羽cpm,浙江,可是你的脸总是出现在我的梦里 我想我是真的放不下你吧,1,2024-10-19 11:58:00,0.9084468068434635
禾墨_hg,四川,父母的哪句话让你瞬间安静.,0,2024-10-19 11:44:42,0.9946985314803988
熠云笙,河南,你的圈子变大了朋友变多了 已经不缺我了.,0,2024-10-19 11:41:01,0.2738745236753327
请汤圆上场,浙江,你也在听歌啊！好巧！今天开心吗？,10,2024-10-19 11:08:00,0.9406417289284467
信仰_IXKX,河北,旧事重提，朝花夕拾,0,2024-10-19 10:35:29,0.824364865986443
小怡-破碎,广东,喜欢一个人 是藏不住的.,1,2024-10-19 10:19:25,0.6413510575913994
ki呆呆-,江西,人都会变的 我现在不盼任何人待我如初,1,2024-10-19 10:05:20,0.6194270291957611
DY_惜命,河北,后来你的语音成了我最痛的纪念品.,2,2024-10-19 10:03:04,0.6220489880706838
周八见面-kkin,河北,路很长开心就好.把烦心事丢掉腾出地方装鲜花.平安健康就好其他都是锦上添花.他丢弃的栀子花 是我周旋好久的盛夏.我不能选择那最好的 是那最好的选择我.你微微笑着 却不同我说什么.你说我们永远都不会分开的  对吗.没有那么多情话对你说 只想和你慢慢来.,0,2024-10-19 09:46:09,0.9998933312836334
周八见面-kkin,河北,你所爱之人亦是我所爱之人.爱与不爱到了最后你也会丢弃.愿来那天你接受了她却忘了我.我们本就不是一路人为何还要相遇.后来我选择了自由 有些事也不再强求.能遇见是福气.继续生长吧 像树一样.听听心注重自己的感受.,0,2024-10-19 09:44:11,0.9999997894388545
周八见面-kkin,河北,差点忘了 漂亮才是被爱的入场券.思念之手在于心 深爱之人在梦里.我试图与你共情 可你身边好多人.世界上有两个我乐观又悲观安静又喧哗.心动是本能 但心定才是选择.我太迷惑结局 所以爱总会变.我假装无所谓 可无数瞬间都在刺痛我.你所爱之人亦是我所爱之人.,0,2024-10-19 09:42:56,0.9999999999928921
祈瑜听,贵州,你所爱之人亦是我所爱之人爱与不爱到了最后你也会丢弃愿来那天你接受了她却忘了我我们本就不是一路人为何还要相遇,0,2024-10-19 09:40:16,0.8470155357452278
祈瑜听,贵州,你所爱之人亦是我所爱之人,0,2024-10-19 09:33:59,0.514716255061076
芝士酱r,重庆,后来我选择了自由 有些事也不再强求,0,2024-10-19 08:57:44,0.9883080421559348
AA7774,河南,被丢下太多次 我在想 是不是真的是我自己的问题.,1,2024-10-19 08:35:51,0.19460065937798032
一梦浮生花再开,江苏,相信我,0,2024-10-19 08:24:39,0.5262327818078083
懒洋小欣,广东,能遇见是福气世界上有两个我乐观又悲观安静又喧哗继续生长吧 像树一样听听心注重自己的感受路很长开心就好,1,2024-10-19 07:59:07,0.9999999406475082
呆总_YFJ,云南,不承认不代表我不知道  我不是恋爱脑也不是他所喜欢的人,0,2024-10-19 04:43:21,0.5764763696720778
ID难忘事,河南,你很忙吗 那我们以后都不要说话了,0,2024-10-19 01:45:45,0.5283671694169167
早睡小孩儿,广西,爱我的人不多,1,2024-10-19 00:35:12,0.651941761342952
嘣嘣锵i,河南,一直做朋友吧，包长久的,0,2024-10-19 00:26:38,0.7729771212022871
ID依晨,河南,你这场雨我没法躲避 伞我让你 以表诚意.,0,2024-10-19 00:13:08,0.07291817109545973
借晚风叙旧_KLsT,河北,➕1,0,2024-10-19 00:06:36,0.5
我会学会做,江苏,相信我,0,2024-10-18 23:15:54,0.5262327818078083
7147_,河南,天天开心,0,2024-10-18 22:11:40,0.8834014393042217
悲伤小菜997,河南,否极泰来，物极必反，该转运啦～,1,2024-10-18 21:31:51,0.1405030949125068
玲酸奶,广东,“没有身份，连吃醋都要把握好分寸。”,1,2024-10-18 21:13:00,0.9470893058452966
槐玲晚,广东,把烦心事丢掉腾出地方装鲜花.,0,2024-10-18 19:46:55,0.8766952484609617
槐玲晚,广东,平安健康就好其他都是锦上添花.,0,2024-10-18 19:46:43,0.8943717472019734
槐玲晚,广东,我一文不值又黄金般的三年.,0,2024-10-18 19:46:22,0.3176944830999887
槐玲晚,广东,远离让我不快乐的一切.,0,2024-10-18 19:46:00,0.8835081261348725
槐玲晚,广东,一条路走到黑无味无味也无畏适当服软合理装傻永远清醒.,0,2024-10-18 19:45:42,0.9818120243190323
槐玲晚,广东,成为自己而不是别人的附属品.,0,2024-10-18 19:45:02,0.34649965503884306
槐玲晚,广东,骰子没有第七面我们也不会再见面好与坏我都坦然接受我依旧向阳而开.,0,2024-10-18 19:44:44,0.1563560330622813
槐玲晚,广东,事事不如意那就随缘前行.,0,2024-10-18 19:44:13,0.14317676999354234
一颗星星少女,江西,有人爱你,2,2024-10-18 19:26:45,0.7689966280159897
一颗星星少女,江西,希望你也好好爱自己😊,1,2024-10-18 19:18:41,0.5107125457824768
一颗星星少女,江西,是的😊,0,2024-10-18 19:17:44,0.5
Aeuity,安徽,“他丢弃的栀子花.是我周旋好久的盛夏”,2,2024-10-18 17:04:27,0.706907468826364
小静学长ovo,四川,爱情需谨慎,0,2024-10-18 16:18:56,0.8081032838929334
白目one,浙江,这是我们的歌[多多大哭],0,2024-10-18 14:35:54,0.9282308458283398
岁月如故210327,山东,少帅落幕曲,1,2024-10-18 14:28:59,0.4960253045369133
黑暗小骚年,浙江,好家伙笑死我了哈哈哈！,0,2024-10-18 14:18:48,0.898655243350522
喜欢吃炸鸡的二染,浙江,我就是要做我自己[多多耍酷],0,2024-10-18 14:09:15,0.834086830074482
ID许憶_x,贵州,我不能选择那最好的，是那最好的选择我,1,2024-10-18 14:05:01,0.8335527342864001
ID许憶_x,贵州,你微微笑着，却不同我说什么,1,2024-10-18 14:04:03,0.8186007124393266
我想抓那天上的月亮,北京,不要质疑他爱不爱你 要相信你自己,0,2024-10-18 13:59:26,0.5314001546303968
心总情绪万千,河南,世界和平,1,2024-10-18 12:55:27,0.9750639927823019
皮比龟,江苏,可能现在，你们那一块还叫伪满吧,0,2024-10-17 23:56:02,0.32132299857168944
oo慢热,河南,难养的花 也会遇到最好的花匠,1,2024-10-17 22:41:00,0.6280193678911267
oo慢热,河南,婚姻法则第7条：禁止娶抑郁症患者为妻.,0,2024-10-17 22:40:44,0.9502222042944779
oo慢热,河南,别傻了 他说喜欢你 又没说只喜欢你.,0,2024-10-17 22:40:21,0.278278450020501
难熬滴夜,湖南,你说我们永远都不会分开的  对吗,0,2024-10-17 21:48:47,0.2553594431579699
蓝铯峢痕灬zhang,安徽,😭🙉,0,2024-10-17 21:48:06,0.5
蓝铯峢痕灬zhang,安徽,没事的。,0,2024-10-17 21:47:36,0.46153846153846145
难熬滴夜,湖南,你真的爱我吗,0,2024-10-17 21:47:29,0.807919926773938
小猫芝心包,宁夏,"🌻HELLO 10月 🦋✨愿我爱的和爱我的人都被世界温柔以待🍃新的一个月，新的开始，一切都会好起来 💫",0,2024-10-17 21:22:04,0.9852256055818782
赵叶思_Lz5g,安徽,换个名字重新认识一下我Hello我叫赵叶思对不起   树叶这个名字我没有带火,0,2024-10-17 21:18:05,0.6744529325584033
福西西Nik,河北,在等一批2024年10月听歌的宝子们,1,2024-10-17 20:27:51,0.35901165081633224
77好睏,福建,漂亮也没有用,0,2024-10-17 20:26:38,0.8996655518394647
处之-,湖南,加一,0,2024-10-17 19:12:40,0.483455882352941
塔尔寺言行得当茶点,湖南,不漂亮又怎么样 我的青春不该被定义.,3,2024-10-17 18:55:04,0.9932301213190579
BadBoyjfy,广东,我宁愿慢点也不愿意错过你,1,2024-10-17 16:44:49,0.451728882981867
热血凝霜了呀,吉林,好听,1,2024-10-17 13:35:23,0.33333333333333337
限唱,天津,没有那么多情话对你说 只想和你慢慢来,1,2024-10-17 13:09:35,0.506778937430008
言一圈,广东,因为相同的频率……所以没法抗拒彼此吸引力,0,2024-10-17 12:50:56,0.3770912457813036
放纵_rrC9,广东,那天晚上你把我按在墙上 耳边传来的喘息声 听着你不断的说着爱我 慢慢卸下的防备换来的却是你肉体上的兴奋...,2,2024-10-17 12:44:08,0.053157432376018554
祁栀-文案,山东,比起血缘关系。我更希望朋友是我唯一避风港,0,2024-10-17 12:13:56,0.9386580393956151
梧桐尽落,江苏,谁给我点赞谁给我开黑胶,2,2024-10-17 05:15:18,0.5800566544444796
凛y冬,重庆,a小99,0,2024-10-16 23:09:41,0.3125926040944136
懒洋123,安徽,+1,0,2024-10-16 21:45:32,0.8
凌越ly,浙江,抓到你啦⁽⁽٩(´͈ᗨ`͈)۶⁾⁾,0,2024-10-16 20:51:37,0.4461464103551609
T难-遇,河南,加油  大胆表白,0,2024-10-16 19:29:18,0.9396473000469783
WHYWEGO,湖北,从此在无少帅  只有张学良,1,2024-10-16 17:19:59,0.9710959311922586
困住我的总是回忆,四川,你之前说的那些誓言我就当没听过,1,2024-10-16 16:43:29,0.16105913491152357
夏洛瓦塔西哒油,浙江,恭喜呀！要幸福下去哦,0,2024-10-16 16:20:43,0.9672773159223896
a不如不见面-,北京,慢慢是一个很好的词 慢慢遇见 慢慢成长 慢慢喜欢 慢慢温柔 所以我们要一起慢慢来 慢慢看世界 慢慢变老,2,2024-10-16 16:20:15,0.999999999961368
王也rth,北京,是啊 我还记得那时候我坐在窗边 在等他的出现 他走过来的时候感觉空气都是甜的[多多大笑],0,2024-10-16 11:29:02,0.9983318165206031
流亦追梦,浙江,我以为你说的永远就是永远了[多多大哭],0,2024-10-16 11:24:04,0.9253514541766791
小熊不在k,湖北,活动还有吗,0,2024-10-16 08:01:00,0.6291390728476822
玲玲的网易云-,广东,哈哈哈哈哈哈我也是从少帅过来,0,2024-10-16 02:09:59,0.9724571802078488
江湖倦客1906,陕西,好好好 又幸福了牢底,0,2024-10-16 01:28:36,0.9524786760416957
歪梨小泽,湖北,我在等2024年十月份听的那批人,1,2024-10-16 00:24:29,0.5003048757028816
emo纸条,山西,永远忘不了课间十分钟拉着朋友去找你的画面 ．,0,2024-10-15 21:23:15,0.3543555088681667
emo纸条,山西,我反复回忆曾经的美好画面 但我却忘了人都是会变的.,0,2024-10-15 21:21:51,0.9955952472363028
悄悄是-别离的笙箫,山东,经典倒装句,0,2024-10-15 20:25:42,0.7484045977149069
ID季少,重庆,别傻了 他说喜欢你 又没说只喜欢你.,0,2024-10-15 20:16:53,0.278278450020501
动态小面包,河北,哈，他不值得，安心做你自己才是最好的，加油[大笑],0,2024-10-15 20:12:50,0.9837242716970008
_少说不算数的话,湖南,我还以为我们能走到最后.,1,2024-10-15 19:16:36,0.6293604162579277
不准时睡觉,福建,恭喜呀,0,2024-10-15 17:23:11,0.7499999999999999
iii6L,广西,[亲亲],0,2024-10-15 16:00:34,0.5
oapySweet,浙江,我拍的照片都是我的小世界里的光啊[多多大哭],1,2024-10-15 15:26:38,0.9686518547451377
dxb斌子,四川,我破防了,0,2024-10-15 14:53:21,0.4102682218224891
汣說_,新疆,今日话题：你还爱他吗,2,2024-10-15 14:15:48,0.9744287663089093
抹茶星冰乐加奶盖,浙江,我也要和最爱的人订婚了🥰🥰,2,2024-10-15 13:44:11,0.9775653214472728
春宵一刻直不甩,广东,这首歌真的很好听[多多大哭]好喜欢这样的音乐风格！,1,2024-10-15 12:52:46,0.9965029813334252
为爱背叛之人,浙江,我永远会是我自己 不是谁的女朋友,0,2024-10-15 12:23:07,0.7156806784315557
xiciyi辞逸,广西,如果我的缺点很多 你们还会喜欢我嘛.,1,2024-10-15 10:18:02,0.847506394807242
-枯木可逢春,河北,我和他真的没什么，哈哈哈,0,2024-10-15 07:24:12,0.8379600243828097
各种人,上海,+1,2,2024-10-15 06:36:27,0.8
不客气yxp,浙江,可是他还是义无反顾的选择去保护她[多多大哭],0,2024-10-15 04:12:34,0.9831585073462826
不Oo先生,广东,我梦见他时 他正在爱别人,0,2024-10-15 03:45:28,0.690010612735061
蹒跚的猪猪,浙江,我看着听着也忍不住流泪了[多多大哭],0,2024-10-15 03:43:39,0.9784731380712138
無飾的殤,北京,我一直在想 为什么他那么轻易就放弃了我 我一直认为自己是特别的,0,2024-10-15 02:47:23,0.7978387581246605
gusbbs,浙江,其实你心里已经有答案了不是吗？只不过你不愿意承认罢了[多多笑哭],0,2024-10-15 02:37:22,0.8845950379246117
污妖游侠,浙江,风会吹遍每个角落 我也会去到有你的地方,0,2024-10-15 02:31:35,0.2511479845841823
梦窗禅师,北京,今天也是被幸福围绕的一天,0,2024-10-15 01:56:44,0.9066801383515524
一只奇怪的狐狸,浙江,因为长大后你发现除了父母没人再爱你了[多多大哭],0,2024-10-15 01:25:20,0.984120959746543
卐把你虚空給我,北京,或许你只是困住了自己三年而已[憨笑],2,2024-10-15 01:11:47,0.8612832430749304
齐念渝,河南,成为生活中的阳光,0,2024-10-15 00:44:32,0.9700831297625321
球形的幽灵,浙江,谢谢！我本来就是一个很酷的女孩子,1,2024-10-15 00:39:27,0.8247959481219624
pinkletter,安徽,张学良保姆说他晚年常常哭，他说他想他的父亲，想回东北看看,1,2024-10-15 00:32:52,0.915957282856438
pinkletter,安徽,智者不入爱河 台湾属于中国,0,2024-10-15 00:32:44,0.9981346376864172
hhhznbder,广东,因为你觉得他很好 值得你喜欢,0,2024-10-14 23:54:59,0.953093391289379
假意wym,浙江,我也是短暂的 所以珍惜每一个当下吧,0,2024-10-14 23:44:00,0.9772007788484001
用户1441068391,北京,可是那些承诺只在相爱的时候作数,0,2024-10-14 23:25:56,0.8320462287470706
木木木开,广东,抱抱宝贝！生活总归还是要继续往前看的哦～,0,2024-10-14 23:16:03,0.9881480625897262
全球音乐会客厅,浙江,我们班同学都以为我俩是情侣[流感],0,2024-10-14 23:01:59,0.9762644101981912
天知道小白鼠,浙江,可我还是觉得他们好陌生啊[多多大哭],0,2024-10-14 23:00:23,0.9386426708357724
彤欣瑶_,广东,为什么会有容貌焦虑呢  长得不好看也有可能是一种安全感,1,2024-10-14 20:36:39,0.884720340435339
不处哈z,福建,"在你心里的我 是什么样的""",0,2024-10-14 20:06:29,0.5262327818078083
不处哈z,福建,“幸福只是暂时.的新鲜感永远会过”,0,2024-10-14 20:03:26,0.9248130882783264
不处哈z,福建,时间真快 关于我们的一切回忆你都忘了 你也开始接受别的人了,2,2024-10-14 20:01:59,0.9631013871267016
不处哈z,福建,我反复回忆曾经的美好画面 但我却忘了人都是会变的.,2,2024-10-14 20:00:41,0.9955952472363028
不处哈z,福建,“要听多少遍慢慢才能回到那天相遇”,1,2024-10-14 19:58:12,0.9828918707736314
红枫落与君辞,河北,有的人注定是得不到的，就是过眼云烟，没有必要去得到，,2,2024-10-14 14:45:16,0.9901492762076313
Aaa呆小鱼,福建,我试图忘记你可连做梦都是你.,1,2024-10-14 13:09:43,0.8451442033860028
Aaa呆小鱼,福建,知道你不会回头 愿你无忧.,0,2024-10-14 13:09:23,0.674333610073156
Aaa呆小鱼,福建,不必哽咽 你我相遇本就是错误.,0,2024-10-14 13:08:20,0.9554434657037381
Aaa呆小鱼,福建,感情就像乘法一方为零结果为零.,0,2024-10-14 13:07:46,0.6235221693221901
Aaa呆小鱼,福建,生命里最舍不得翻过的那一篇是你.,0,2024-10-14 13:07:08,0.9857339414642131
Aaa呆小鱼,福建,真正杀死我的是突然想到和你零零碎碎的回忆.,0,2024-10-14 13:06:41,0.9817585049725455
Aaa呆小鱼,福建,收起你的恋爱 做回自己的大女主.,0,2024-10-14 13:05:59,0.9650008560262131
Aaa呆小鱼,福建,“我为什么要迎合你 来改变我自己”,1,2024-10-14 13:05:22,0.6013227013816203
Aaa呆小鱼,福建,你敷衍的解释 仿佛错的不是你一样.,0,2024-10-14 13:04:39,0.04816323530504374
-小蠢-,广西,那年我们强强联手 蛐蛐别人没有对手如果恋爱脑要坐牢 我会爱上典狱长宝宝好飒 是飒比吗最喜欢秋天了 就像恋爱一样 早晚都得凉,0,2024-10-14 11:48:49,0.9999822588224608
-小蠢-,广西,他送的花 只有王者的玫瑰花想牵他的手怕他抠完鼻屎不洗手谈恋爱吗?谈两天 我周末没事大师 七情六欲 朕怎么只剩下食欲了,1,2024-10-14 11:46:22,0.9839335224513726
horlin-,湖南,无论你手上用的是哪一台相机，我都由衷的建议你走出去，去看看这个美丽的世界，欣赏久未凝视过的日出和日落，还有城市里难能一见的满天星辰，灿烂星河，按下快门，去拍下你眼中看到的曼妙风景，去记录你所在乎的人和事。只有这样，相机的参数才被赋予了真正的意义。  ——Links,11,2024-10-14 10:56:10,0.9999448511542991
祈风-ff,山东,祝幸福！₍˄·͈༝·͈˄*₎◞ ̑̑,0,2024-10-14 09:47:07,0.9802736485596131
_匿名的好友__,广东,拿什么怀念你呢，一张合照都没有,0,2024-10-13 21:47:01,0.5487395505171427
訢情_0,广西,你敷衍的解释 仿佛错的不是你一样.,0,2024-10-13 21:42:08,0.04816323530504374
訢情_0,广西,人生第一课 你没有那么多观众人生第二课 你不是谁的最好朋友人生第三课 不和没必要的人生气人生第四课 健康最重要人生第五课 接受自己的平庸人生第六课 做你自己人生第七课 爱人先爱己人生第八课 勇敢的人先享受世界人生第九课 学会拒绝人生最重要的一课 你永远是最好的自己,0,2024-10-13 21:41:39,0.9999999999876497
-念念呐呐呐,宁夏,在新同学的身上 总能看见故人的影子,0,2024-10-13 20:54:20,0.9718175162846012
偲情_,贵州,哈哈😊,0,2024-10-13 20:51:41,0.5
物是人非0_,浙江,他下飞机的那一刻，就已经知道了也是我该落寞的时候也是少帅的落寞的时候,1,2024-10-13 20:51:14,0.5430843953825639
江余愚,福建,永远这个词已经听烂了,4,2024-10-13 19:48:42,0.48185707787830356
艺甜然,浙江,什么都是短暂的你也是,2,2024-10-13 19:38:15,0.7014702874018203
艺甜然,浙江,什么都是短暂的你也是,0,2024-10-13 19:37:26,0.7014702874018203
大江东去gvf,北京,爱自己是终生浪漫的开始[多多可怜],0,2024-10-13 18:28:50,0.9942965600922375
zimo失策,江西,“我为什么要迎合你 来改变我自己”,1,2024-10-13 18:03:43,0.6013227013816203
-藺秋,贵州,你的行为让我窒息 再见了那个困住我3年的男孩,1,2024-10-13 17:33:13,0.9329322255317367
善意or谎言,北京,留不住的人就不要留了,0,2024-10-13 17:23:23,0.20126184279364667
冥焱帝尊,北京,我也是[流泪]真的不想再恋爱了,0,2024-10-13 17:09:40,0.9223391520599288
KaiserFriedrich,吉林,五代十国都算好了，那时候不团结，鬼子渔翁得利,2,2024-10-13 16:25:55,0.4247019328821552
-姜悸-,贵州,不必哽咽 你我相遇本就是错误.,0,2024-10-13 16:14:10,0.9554434657037381
一生只爱HCS,广东,会,0,2024-10-13 14:46:08,0.5539033457249072
用户1441192427,广东,别管他们怎么说你，做好自己就好,1,2024-10-13 13:58:40,0.6224855137899472
Tracasserie_,广东,爱不是靠一个人付出就能得到回报,1,2024-10-13 13:23:04,0.9476727704912788
今日油管必看,北京,回忆只是怀念 永远不会再重演,0,2024-10-13 13:09:21,0.9926569275147745
-ID破镜,广东,别等错过才去后悔 别等失去才想挽回,0,2024-10-13 13:03:13,0.305040051903277
-ID破镜,广东,故事不感人但讲故事的人却一直掉眼泪,1,2024-10-13 13:01:42,0.9972677540166335
Dellyhhkm,北京,所以 我才要努力变优秀 这样才有资格站在他身边 不让他输,0,2024-10-13 12:56:36,0.8889747887655572
固稚t,福建,真心喜欢属实累舔狗当的我心碎.苦痛就像鱼刺 越讨厌越刺的我说不出话回︋忆︋只︋是︋怀︋念︋ 永︋远︋不︋会︋重︋演︋,1,2024-10-13 12:49:47,0.43376078174371835
固稚t,福建,属于我们的那段回忆 我走不出来了.我表面风平浪静其实内心痛到窒息.爱情就像一道菜一旦隔夜就变质了.风雨消散了誓言你我不再是当年.我盯着聊天记录被泪水模糊了视线.好听的话太多了带真诚的话也像谎话.,0,2024-10-13 12:49:25,0.999863035317436
固稚t,福建,我一直在等你  等花开  等风起  等蝉鸣  等落叶  等初雪  等你的冬天突然想哭 这一路走来没人好好爱我.我最后的狠心是不给自己留任何退路我从未放弃喜欢你 只是从浓烈变的悄无声息.,0,2024-10-13 12:49:05,0.9009051055240359
污污污克丽丽_,浙江,其实她只是习惯你了而已[可爱],0,2024-10-13 12:37:50,0.7774327131074694
未来皆是星辰,广东,求一个女朋友[多多可怜],0,2024-10-13 12:20:49,0.595020674826661
杏仁小饼干-1,河北,会,0,2024-10-13 12:11:54,0.5539033457249072
-a零忆-,河南,属于我们的那段回忆 我走不出来了.我表面风平浪静其实内心痛到窒息.爱情就像一道菜一旦隔夜就变质了.风雨消散了誓言你我不再是当年.我盯着聊天记录被泪水模糊了视线.好听的话太多了带真诚的话也像谎话.,2,2024-10-13 11:50:22,0.999863035317436
-a零忆-,河南,我并不希望我的爱是凌晨流不完的泪水.真正杀死我的是突然想到和你零零碎碎的回忆.情绪上头的那一刻我们都不再是我们.可笑吧我找不到任何挽回你的理由.感情就像乘法一方为零结果为零.生命里最舍不得翻过的那一篇是你.,0,2024-10-13 11:48:40,0.9999304353192756
-a零忆-,河南,我待你与他人不同可你始终不懂.能用刀解决的事我从不流泪.明明只是赌气说分手后来变成了永别.故事翻篇了 可是你永远欠我一份真诚.冷暴力是想结束的一切源头.哭到身体发抖身体抽搐的日子不想在回忆了.,0,2024-10-13 11:46:13,0.9998333292142502
-a零忆-,河南,打个字而已你又感动了.等我彻底放下的那天我会比你更绝情.心软之人便是无福之人.胃病要折磨我你也是.你给我的爱无人能及  当然给我的痛也是.时间不是问题我就怕你心里没有我.,0,2024-10-13 11:45:13,0.9828252714186667
又遇茉莉雨,安徽,有空多爱自己 别人很忙.,1,2024-10-13 11:23:16,0.7151134308503525
动态小面包,河北,她如同一个过客一样，从我的生命中突然出现，然后又消失。,0,2024-10-13 11:11:44,0.997311444594817
祝你幸福_rKH,贵州,我试图忘记你可连做梦都是你.,1,2024-10-13 11:05:06,0.8451442033860028
芝士酱r,重庆,不忙 你说 我在听,1,2024-10-13 11:02:09,0.21806638717496396
1心随音律_,河北,小时候特别想一下子长大 因为人们常说“等你长大了就知道了” 是啊 我明白了很多事情 可是 为什么如此孤独啊,2,2024-10-13 10:25:35,0.9999507063614786
呆总_YFJ,云南,他现在是我的暧昧对象 之前我们也谈过 但是才一天 当时我不喜欢他  对他也没有好感只是朋友  因为没有感情所以后来分手了也不难过  可是现在他的举动能然我想起我们之前才在一起一天发生的事  好要他那天晚上靠在我身上迷迷糊糊睡着了  我听到他在叫我的名字  后来我把他叫醒  他说 你想亲我就直说,0,2024-10-13 09:56:12,0.8528039239820276
O_o云夏,四川,哈哈哈坐等[多多可怜],0,2024-10-13 09:28:50,0.8920858589017941
知郁_uQex,四川,收起你的恋爱 做回自己的大女主,1,2024-10-13 08:50:40,0.9650008560262131
知郁_uQex,四川,收起你的恋爱 做回自己的大女主,1,2024-10-13 08:50:15,0.9650008560262131
卢森堡市博学画家,山东,“我们不是干净的朋友，也不是敞亮的爱人.”,1,2024-10-13 08:39:33,0.9133657074502755
彤欣瑶_,广东,我一直在等你  等花开  等风起  等蝉鸣  等落叶  等初雪  等你的冬天,1,2024-10-13 07:32:26,0.3677388489686032
---秋刀鱼_____,江西,点赞收到我的一句悄悄话,1,2024-10-13 04:13:09,0.9193258063546049
-相见亦难别亦难-,甘肃,加一,0,2024-10-13 01:48:14,0.483455882352941
A1与你_,河北,此刻 听这首歌的我们都要幸福,2,2024-10-13 00:31:52,0.9976679120479676
ID皖安,广东,时间会教我两样东西 就是珍惜和放弃,0,2024-10-12 23:44:58,0.8830965278265486
腮枝棍棍-22x,广东,不管多难都打不倒棍丝的，棍丝一直都是最有韧性的，猫毛永在,1,2024-10-12 22:49:43,0.9684722142723826
ZJ9544i,福建,要幸福哦,0,2024-10-12 22:44:31,0.9162790697674418
别敷衍我_了,内蒙古,加1,0,2024-10-12 22:24:26,0.29039314792965054
幸f如履薄冰,河南,回︋忆︋只︋是︋怀︋念︋ 永︋远︋不︋会︋重︋演︋,0,2024-10-12 22:14:44,0.4702419479911384
koi-仪,四川,听过嘛 和小矮子谈恋爱会更幸福.,1,2024-10-12 22:02:44,0.9962894090023576
无翊妍,贵州,时间慢点吧不想去没有你的校园.比起你的五官 更清楚你的侧脸和背影.你是支撑我在学校读书的支柱.是越界的朋友还是不达标的恋人.你是我出了校园就再也见不到的人.我喜欢的那么明显他真的不知道吗.课间十分钟总是期待看到你的身影.暗恋生涯到此结束祝好.,0,2024-10-12 21:27:34,0.999998079545644
无翊妍,贵州,你是我一世的恋情，我永远用爱的渴望描绘和塑造你的形象.你别苦于岁月漫长难熬，总有人愿折了余生陪你消遣.暗恋是一种礼貌，暗地里盖一座城堡.说实话我挺怀念那段暧昧不清的日子.擦肩而过时我总会回头看你.用黑白的记忆  写满了青春的'那些聚散离合.最爱你了 别走.,0,2024-10-12 21:23:40,0.999999997611638
_曾经的誓言0,河南,记得,1,2024-10-12 20:20:09,0.7848837209302325
戒焦戒躁戒熬夜,贵州,加一,0,2024-10-12 20:09:34,0.483455882352941
江苓楠,河北,知道你不会回头 愿你无忧.,0,2024-10-12 19:50:16,0.674333610073156
困季jsk,贵州,聚散离合总是有命数安排，我知道时间到了。在时间里面，我们什么也不能留下。包括痛苦，快乐和生命。时间停住了，片刻的忧怨，促使我笔下一个个带伤的文字用黑白的记忆，写满了青春的'那些聚散离合。人生最大的遗憾是错过了有你和我的年华。,0,2024-10-12 19:31:56,0.9999998234305062
困季jsk,贵州,他和我曾经在生活某个空白的段落里，借用了彼此的犹豫来取暖。时间太短促，不需要告别。爱情同样是一个游戏，但它控制你，你不能控制它。时光一去不复返，只留下满目荒凉。有些人很好，但是总是无法在一起。,3,2024-10-12 19:30:53,0.9997002168620152
困季jsk,贵州,如果思念的尽头是重逢就好了以后我就不在你身边了，你一定要照顾好自己，对自己好一点困住我的是不甘心不是你。真是讽刺，我想留的人留不住，不想要的人拼命想离开。我以为我看到了光，没想到却是转瞬即逝的石中火。,0,2024-10-12 19:30:08,0.99807779255833
